Ctyname,stname,ststatus,stcode,ctycode,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019,Cases2020,Cases2021,Cases2022,TOT_POP
Hardeman County,Texas,Low Incidence,48,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525
Hardin County,Texas,Low Incidence,48,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,57840
Harris County,Texas,Low Incidence,48,201,1,4,7,6,8,3,4,12,22,31,8,11,11,8,11,8,10,5,1,1,2,4,4781337
Harrison County,Texas,Low Incidence,48,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70038
Hartley County,Texas,Low Incidence,48,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5228
Haskell County,Texas,Low Incidence,48,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5376
Hays County,Texas,Low Incidence,48,209,2,3,1,3,4,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,269103
Hemphill County,Texas,Low Incidence,48,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3225
Henderson County,Texas,Low Incidence,48,213,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84490
Hidalgo County,Texas,Low Incidence,48,215,0,1,3,2,2,0,1,7,6,3,1,0,1,0,1,2,1,3,0,0,1,0,888286
Hill County,Texas,Low Incidence,48,217,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37266
Hockley County,Texas,Low Incidence,48,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21278
Hood County,Texas,Low Incidence,48,221,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66394
Hopkins County,Texas,Low Incidence,48,223,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,37793
Houston County,Texas,Low Incidence,48,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21943
Howard County,Texas,Low Incidence,48,227,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30732
Hudspeth County,Texas,Low Incidence,48,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416
Hunt County,Texas,Low Incidence,48,231,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,108438
Hutchinson County,Texas,Low Incidence,48,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20222
Irion County,Texas,Low Incidence,48,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534
Jack County,Texas,Low Incidence,48,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8764
Jackson County,Texas,Low Incidence,48,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15183
Jasper County,Texas,Low Incidence,48,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32495
Jeff Davis County,Texas,Low Incidence,48,243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1906
Jefferson County,Texas,Low Incidence,48,245,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,251601
Jim Hogg County,Texas,Low Incidence,48,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4774
Jim Wells County,Texas,Low Incidence,48,249,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,38729
Johnson County,Texas,Low Incidence,48,251,0,5,0,0,0,1,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,195496
Jones County,Texas,Low Incidence,48,253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20271
Karnes County,Texas,Low Incidence,48,255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14945
Kaufman County,Texas,Low Incidence,48,257,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,172611
Kendall County,Texas,Low Incidence,48,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49019
Kenedy County,Texas,Low Incidence,48,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
Kent County,Texas,Low Incidence,48,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744
Kerr County,Texas,Low Incidence,48,265,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53784
Kimble County,Texas,Low Incidence,48,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420
King County,Texas,Low Incidence,48,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
Kinney County,Texas,Low Incidence,48,271,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131
Kleberg County,Texas,Low Incidence,48,273,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30376
Knox County,Texas,Low Incidence,48,275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284
Lamar County,Texas,Low Incidence,48,277,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,50515
Lamb County,Texas,Low Incidence,48,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12786
Lampasas County,Texas,Low Incidence,48,281,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22790
La Salle County,Texas,Low Incidence,48,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556
Lavaca County,Texas,Low Incidence,48,285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20653
Lee County,Texas,Low Incidence,48,287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17971
Leon County,Texas,Low Incidence,48,289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16220
Liberty County,Texas,Low Incidence,48,291,0,0,0,0,1,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,102462
Limestone County,Texas,Low Incidence,48,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22164
Lipscomb County,Texas,Low Incidence,48,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846
Live Oak County,Texas,Low Incidence,48,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11541
Llano County,Texas,Low Incidence,48,299,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22623
Loving County,Texas,Low Incidence,48,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Lubbock County,Texas,Low Incidence,48,303,1,1,0,0,0,1,2,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,317761
Lynn County,Texas,Low Incidence,48,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5738
McCulloch County,Texas,Low Incidence,48,307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7468
McLennan County,Texas,Low Incidence,48,309,0,1,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,266162
McMullen County,Texas,Low Incidence,48,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569
Madison County,Texas,Low Incidence,48,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13641
Marion County,Texas,Low Incidence,48,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9550
Martin County,Texas,Low Incidence,48,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5228
Mason County,Texas,Low Incidence,48,319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3978
Matagorda County,Texas,Low Incidence,48,321,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,36122
Maverick County,Texas,Low Incidence,48,323,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57628
Medina County,Texas,Low Incidence,48,325,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,53657
Menard County,Texas,Low Incidence,48,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
Midland County,Texas,Low Incidence,48,329,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,172019
Milam County,Texas,Low Incidence,48,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25622
Mills County,Texas,Low Incidence,48,333,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4498
Mitchell County,Texas,Low Incidence,48,335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8938
Montague County,Texas,Low Incidence,48,337,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21079
Montgomery County,Texas,Low Incidence,48,339,1,0,0,2,1,0,7,8,7,11,3,10,6,1,2,1,1,0,0,1,1,1,679554
Moore County,Texas,Low Incidence,48,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21094
Morris County,Texas,Low Incidence,48,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12052
Motley County,Texas,Low Incidence,48,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034
Nacogdoches County,Texas,Low Incidence,48,347,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,64994
Navarro County,Texas,Low Incidence,48,349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54687
Newton County,Texas,Low Incidence,48,351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12041
Nolan County,Texas,Low Incidence,48,353,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14460
Nueces County,Texas,Low Incidence,48,355,0,1,0,0,1,0,3,6,2,0,1,0,1,0,0,1,0,1,0,0,0,0,351590
Ochiltree County,Texas,Low Incidence,48,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9692
Oldham County,Texas,Low Incidence,48,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761
Orange County,Texas,Low Incidence,48,361,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,85048
Palo Pinto County,Texas,Low Incidence,48,363,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29322
Panola County,Texas,Low Incidence,48,365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22742
Parker County,Texas,Low Incidence,48,367,2,1,2,0,0,1,0,5,1,1,3,1,0,0,0,0,1,2,0,0,0,0,165938
Parmer County,Texas,Low Incidence,48,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9649
Pecos County,Texas,Low Incidence,48,371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14711
Polk County,Texas,Low Incidence,48,373,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,3,0,53256
Potter County,Texas,Low Incidence,48,375,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114911
Presidio County,Texas,Low Incidence,48,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5954
Rains County,Texas,Low Incidence,48,379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12836
Randall County,Texas,Low Incidence,48,381,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,2,1,0,0,0,0,0,146244
Reagan County,Texas,Low Incidence,48,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121
Real County,Texas,Low Incidence,48,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832
Red River County,Texas,Low Incidence,48,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11605
Reeves County,Texas,Low Incidence,48,389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11692
Refugio County,Texas,Low Incidence,48,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6638
Roberts County,Texas,Low Incidence,48,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812
Robertson County,Texas,Low Incidence,48,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17130
Rockwall County,Texas,Low Incidence,48,397,0,2,0,1,0,0,3,0,6,3,1,1,0,0,0,0,0,1,1,0,0,0,123342
Runnels County,Texas,Low Incidence,48,399,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9884
Rusk County,Texas,Low Incidence,48,401,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52524
Sabine County,Texas,Low Incidence,48,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10041
San Augustine County,Texas,Low Incidence,48,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7860
San Jacinto County,Texas,Low Incidence,48,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28340
San Patricio County,Texas,Low Incidence,48,409,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,70087
San Saba County,Texas,Low Incidence,48,411,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5880
Schleicher County,Texas,Low Incidence,48,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359
Scurry County,Texas,Low Incidence,48,415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16269
Shackelford County,Texas,Low Incidence,48,417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3212
Shelby County,Texas,Low Incidence,48,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24061
Sherman County,Texas,Low Incidence,48,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778
Smith County,Texas,Low Incidence,48,423,0,1,0,0,0,2,2,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,241995
Somervell County,Texas,Low Incidence,48,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9797
Starr County,Texas,Low Incidence,48,427,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65653
Stephens County,Texas,Low Incidence,48,429,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9377
Sterling County,Texas,Low Incidence,48,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426
Stonewall County,Texas,Low Incidence,48,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218
Sutton County,Texas,Low Incidence,48,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232
Swisher County,Texas,Low Incidence,48,437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6959
Tarrant County,Texas,Low Incidence,48,439,27,7,5,5,3,3,2,19,22,17,5,2,5,2,4,5,4,2,0,0,2,2,2155646
Taylor County,Texas,Low Incidence,48,441,1,2,0,1,1,1,0,2,6,1,0,3,2,0,0,0,0,0,0,0,0,0,145147
Terrell County,Texas,Low Incidence,48,443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688
Terry County,Texas,Low Incidence,48,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11444
Throckmorton County,Texas,Low Incidence,48,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539
Titus County,Texas,Low Incidence,48,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31237
Tom Green County,Texas,Low Incidence,48,451,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,118913
Travis County,Texas,Low Incidence,48,453,7,38,12,27,17,2,2,8,8,4,9,3,6,4,4,5,4,5,0,0,4,1,1327550
Trinity County,Texas,Low Incidence,48,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13993
Tyler County,Texas,Low Incidence,48,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20411
Upshur County,Texas,Low Incidence,48,459,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42454
Upton County,Texas,Low Incidence,48,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146
Uvalde County,Texas,Low Incidence,48,463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24890
Val Verde County,Texas,Low Incidence,48,465,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47617
Van Zandt County,Texas,Low Incidence,48,467,0,0,0,0,0,1,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,62888
Victoria County,Texas,Low Incidence,48,469,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91074
Walker County,Texas,Low Incidence,48,471,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79678
Waller County,Texas,Low Incidence,48,473,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,61852
Ward County,Texas,Low Incidence,48,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10948
Washington County,Texas,Low Incidence,48,477,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,36368
Webb County,Texas,Low Incidence,48,479,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,2,1,0,0,0,0,267619
Wharton County,Texas,Low Incidence,48,481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41740
Wheeler County,Texas,Low Incidence,48,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4787
Wichita County,Texas,Low Incidence,48,485,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130220
Wilbarger County,Texas,Low Incidence,48,487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12535
Willacy County,Texas,Low Incidence,48,489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20254
Williamson County,Texas,Low Incidence,48,491,0,2,1,2,1,0,2,1,1,2,3,1,1,1,0,2,0,2,0,0,0,2,672273
Wilson County,Texas,Low Incidence,48,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52754
Winkler County,Texas,Low Incidence,48,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7300
Wise County,Texas,Low Incidence,48,497,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,74897
Wood County,Texas,Low Incidence,48,499,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,46930
Yoakum County,Texas,Low Incidence,48,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7484
Young County,Texas,Low Incidence,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18012
Zapata County,Texas,Low Incidence,48,505,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13838
Zavala County,Texas,Low Incidence,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9384
Beaver County,Utah,Low Incidence,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7317
Box Elder County,Utah,Low Incidence,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61523
Cache County,Utah,Low Incidence,49,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,2,1,0,0,0,140145
Carbon County,Utah,Low Incidence,49,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20540
Daggett County,Utah,Low Incidence,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015
Davis County,Utah,Low Incidence,49,11,0,1,0,0,0,0,1,0,0,0,1,3,2,2,0,2,6,1,4,0,0,1,369887
Duchesne County,Utah,Low Incidence,49,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20142
Emery County,Utah,Low Incidence,49,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10093
Garfield County,Utah,Low Incidence,49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258
Grand County,Utah,Low Incidence,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9771
Iron County,Utah,Low Incidence,49,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62508
Juab County,Utah,Low Incidence,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12586
Kane County,Utah,Low Incidence,49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8203
Millard County,Utah,Low Incidence,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13343
Morgan County,Utah,Low Incidence,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12837
Piute County,Utah,Low Incidence,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493
Rich County,Utah,Low Incidence,49,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649
Salt Lake County,Utah,Low Incidence,49,35,0,1,1,1,1,1,3,0,5,0,2,1,8,4,3,10,7,14,8,7,12,10,1186569
San Juan County,Utah,Low Incidence,49,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14406
Sanpete County,Utah,Low Incidence,49,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29691
Sevier County,Utah,Low Incidence,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22043
Summit County,Utah,Low Incidence,49,43,0,1,0,0,0,1,0,1,0,2,2,0,0,1,1,4,3,2,1,1,0,0,43045
Tooele County,Utah,Low Incidence,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79955
Uintah County,Utah,Low Incidence,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37104
Utah County,Utah,Low Incidence,49,49,1,0,0,0,0,2,1,1,2,0,2,1,4,3,2,2,2,2,4,2,2,2,702692
Wasatch County,Utah,Low Incidence,49,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36597
Washington County,Utah,Low Incidence,49,53,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4,1,1,0,1,197730
Wayne County,Utah,Low Incidence,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2634
Weber County,Utah,Low Incidence,49,57,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,269460
Addison County,Vermont,High Incidenc,50,1,0,1,1,4,8,7,8,27,38,22,44,29,57,42,43,54,91,31,80,4,4,103,37555
Bennington County,Vermont,High Incidenc,50,3,2,7,8,15,22,47,50,124,104,91,174,128,168,108,144,107,140,79,83,8,1,124,37343
Caledonia County,Vermont,High Incidenc,50,5,0,2,0,1,1,1,1,5,2,2,3,6,7,7,6,13,13,10,22,0,3,40,30587
Chittenden County,Vermont,High Incidenc,50,7,5,7,9,8,4,11,13,40,39,31,56,68,104,60,72,92,184,95,207,14,22,274,169357
Essex County,Vermont,High Incidenc,50,9,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,3,1,0,0,0,5,5997
Franklin County,Vermont,High Incidenc,50,11,1,0,1,2,0,0,2,4,2,6,8,12,13,15,13,23,43,22,45,5,11,62,50719
Grand Isle County,Vermont,High Incidenc,50,13,0,1,0,0,0,1,0,3,4,1,5,5,8,9,9,11,14,11,26,0,6,19,7490
Lamoille County,Vermont,High Incidenc,50,15,1,1,2,0,0,0,4,4,2,4,5,3,7,9,7,12,20,6,21,0,0,33,26103
Orange County,Vermont,High Incidenc,50,17,2,3,2,3,0,3,2,10,11,9,17,19,34,28,26,39,23,16,40,0,11,80,29880
Orleans County,Vermont,High Incidenc,50,19,0,1,2,0,1,1,2,2,2,1,2,2,5,1,2,4,4,1,0,0,2,11,27562
Rutland County,Vermont,High Incidenc,50,21,4,3,2,2,3,12,16,61,75,73,116,98,178,100,140,116,204,110,184,8,2,121,60353
Washington County,Vermont,High Incidenc,50,23,1,3,6,4,2,2,6,9,12,7,15,12,11,23,20,32,60,36,62,5,21,113,60115
Windham County,Vermont,High Incidenc,50,25,1,3,7,5,9,16,22,75,68,58,85,69,113,83,107,95,124,78,133,8,25,116,45899
Windsor County,Vermont,High Incidenc,50,27,1,5,3,5,4,4,11,39,49,51,93,71,185,113,121,144,166,79,161,7,7,211,58150
Accomack County,Virginia,High Incidenc,51,1,4,5,10,31,10,1,12,17,9,3,4,7,7,3,6,5,7,1,1,4,0,6,33223
Albemarle County,Virginia,High Incidenc,51,3,4,7,4,8,0,4,3,16,26,43,43,31,30,32,37,25,42,22,20,15,23,23,114845
Alleghany County,Virginia,High Incidenc,51,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5,0,0,0,2,14715
Amelia County,Virginia,High Incidenc,51,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,0,1,2,13368
